geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
brownfield-site:BR22,Tenerife Tregay Lane Liskeard PL14 6RG,BR22,local-authority-eng:CON,,"MULTIPOLYGON (((-4.458604 50.462337,-4.458684 50.462211,-4.459957 50.462234,-4.459792 50.462565,-4.459614 50.462810,-4.459236 50.462703,-4.458549 50.462407,-4.458604 50.462337)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR22
brownfield-site:BR24,Land East Of Narrowcliff Surgery To Rear Of Whitewater Hilgrove Road Newquay TR7 2RZ,BR24,local-authority-eng:CON,,"MULTIPOLYGON (((-5.066929 50.418470,-5.067041 50.418068,-5.067854 50.417964,-5.068601 50.417794,-5.068848 50.418046,-5.068965 50.418098,-5.069548 50.417879,-5.069809 50.418156,-5.069170 50.418403,-5.068963 50.418175,-5.068793 50.418105,-5.067711 50.418359,-5.066929 50.418470)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR24
brownfield-site:BR25,8 Bank Street St Columb TR9 6AU,BR25,local-authority-eng:CON,,"MULTIPOLYGON (((-4.939380 50.435969,-4.939415 50.435835,-4.939633 50.435880,-4.939605 50.435958,-4.939570 50.435972,-4.939589 50.436002,-4.939380 50.435969)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR25
brownfield-site:BR29,Accommodation Hop & Vine Steak & Ale House 3 Market Street St Austell PL25 4BB,BR29,local-authority-eng:CON,,"MULTIPOLYGON (((-4.791961 50.338710,-4.792118 50.338651,-4.792287 50.338775,-4.792242 50.338792,-4.792272 50.338896,-4.792146 50.338907,-4.791961 50.338710)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR29
brownfield-site:BR33,3 St. Nicholas Street Bodmin Cornwall PL31 1AB,BR33,local-authority-eng:CON,,"MULTIPOLYGON (((-4.718725 50.469731,-4.718845 50.469710,-4.718893 50.469724,-4.718800 50.469848,-4.718675 50.469862,-4.718628 50.469738,-4.718725 50.469731)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR33
brownfield-site:BR34,Former Bus Garage & Depository Buildings Lansdown Road Bude Cornwall EX23 8BN,BR34,local-authority-eng:CON,,"MULTIPOLYGON (((-4.542794 50.830248,-4.542916 50.830236,-4.543239 50.830602,-4.542745 50.830760,-4.542479 50.830310,-4.542794 50.830248)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR34
brownfield-site:BR35,North Cornwall Motorcycles Hospital Road Stratton Bude EX23 9BP,BR35,local-authority-eng:CON,,"MULTIPOLYGON (((-4.516258 50.830686,-4.516591 50.830634,-4.516685 50.830643,-4.516738 50.830701,-4.516219 50.830879,-4.516103 50.830727,-4.516258 50.830686)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR35
brownfield-site:BR36,Western Power Distribution Kings Hill Close Bude Cornwall EX23 8PQ,BR36,local-authority-eng:CON,,"MULTIPOLYGON (((-4.541503 50.822204,-4.541820 50.822162,-4.541877 50.822509,-4.541963 50.822712,-4.541648 50.822802,-4.541616 50.822892,-4.541642 50.822945,-4.541569 50.822985,-4.541534 50.823117,-4.541474 50.823050,-4.541548 50.822861,-4.541583 50.822643,-4.541503 50.822204)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR36
brownfield-site:BR37,Land SW Of Westland Countryside Stewards Kilkhampton Bude Cornwall,BR37,local-authority-eng:CON,,"MULTIPOLYGON (((-4.487890 50.875182,-4.487955 50.874929,-4.488248 50.874943,-4.488064 50.874322,-4.488139 50.874291,-4.488066 50.874100,-4.488526 50.874057,-4.488672 50.874461,-4.488975 50.874421,-4.488983 50.874446,-4.489048 50.874438,-4.489105 50.874621,-4.489209 50.874682,-4.489663 50.875166,-4.489654 50.875190,-4.489375 50.875139,-4.488987 50.875151,-4.488981 50.875213,-4.488608 50.875208,-4.488611 50.875167,-4.488513 50.875166,-4.488388 50.875214,-4.487870 50.875285,-4.487890 50.875182)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR37
brownfield-site:BR38,Land South of Bullers Arms The Village Marhamchurch Bude Cornwall,BR38,local-authority-eng:CON,,"MULTIPOLYGON (((-4.520982 50.805269,-4.520941 50.805217,-4.520523 50.805264,-4.520512 50.805161,-4.520561 50.805057,-4.520831 50.804887,-4.521107 50.804881,-4.521129 50.805257,-4.520982 50.805269)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR38
brownfield-site:BR39,Goldring Yates 16 Chapel Street Camborne Cornwall TR14 8ED,BR39,local-authority-eng:CON,,"MULTIPOLYGON (((-5.299283 50.213029,-5.299314 50.212941,-5.299466 50.212964,-5.299435 50.213051,-5.299283 50.213029)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR39
brownfield-site:BR42,12 Gas Street/rear Of 16 Trelowarren Street Camborne Cornwall TR14 8JJ,BR42,local-authority-eng:CON,,"MULTIPOLYGON (((-5.298205 50.213991,-5.298196 50.213941,-5.298124 50.213948,-5.298062 50.213648,-5.298332 50.213652,-5.298389 50.213868,-5.298242 50.213881,-5.298241 50.213988,-5.298205 50.213991)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR42
brownfield-site:BR43,Old Blacksmiths Yard Higher Condurrow Condurrow Camborne Cornwall TR14 9AL,BR43,local-authority-eng:CON,,"MULTIPOLYGON (((-5.279142 50.206867,-5.279561 50.206864,-5.279646 50.206934,-5.279699 50.207086,-5.279630 50.207173,-5.279111 50.207140,-5.279142 50.206867)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR43
brownfield-site:BR44,Pendeen Barncoose Terrace Illogan Highway Cornwall TR15 3EZ,BR44,local-authority-eng:CON,,"MULTIPOLYGON (((-5.250670 50.230086,-5.250772 50.230105,-5.250862 50.230221,-5.250896 50.230654,-5.250595 50.230670,-5.250392 50.230168,-5.250670 50.230086)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR44
brownfield-site:BR45,Land Rear Of Basset Arms Fore Street Pool Cornwall TR15 3DY,BR45,local-authority-eng:CON,,"MULTIPOLYGON (((-5.269634 50.226934,-5.269415 50.226924,-5.269386 50.226811,-5.269945 50.226685,-5.270012 50.226849,-5.270107 50.226835,-5.270144 50.226934,-5.269818 50.226971,-5.269866 50.227153,-5.269806 50.227160,-5.269737 50.226985,-5.269634 50.226934)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR45
brownfield-site:BR46,12 Fore Street Redruth Cornwall TR15 2AZ,BR46,local-authority-eng:CON,,"MULTIPOLYGON (((-5.229405 50.233473,-5.229358 50.233413,-5.229281 50.233439,-5.229025 50.233067,-5.229113 50.233048,-5.229365 50.233385,-5.229461 50.233363,-5.229519 50.233441,-5.229405 50.233473)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR46
brownfield-site:BR50,Snowden Rudd Ltd 70 Penpol Terrace Hayle Cornwall TR27 4BH,BR50,local-authority-eng:CON,,"MULTIPOLYGON (((-5.422264 50.187726,-5.422264 50.187723,-5.422067 50.187745,-5.421897 50.187486,-5.422055 50.187459,-5.422444 50.187585,-5.422387 50.187683,-5.422401 50.187921,-5.422320 50.187933,-5.422322 50.187829,-5.422264 50.187726)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR50
brownfield-site:BR52,Double S Service Station Main Road Ashton Helston Cornwall TR13 9SR,BR52,local-authority-eng:CON,,"MULTIPOLYGON (((-5.354766 50.108731,-5.354538 50.108683,-5.353986 50.108575,-5.354162 50.108546,-5.354289 50.108315,-5.354815 50.108416,-5.354694 50.108612,-5.354822 50.108641,-5.354766 50.108731)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR52
brownfield-site:BR53,Castle Street Chapel and Former Sunday School Castle Street Launceston Cornwall,BR53,local-authority-eng:CON,,"MULTIPOLYGON (((-4.361358 50.638985,-4.361614 50.638715,-4.361735 50.638751,-4.361709 50.638791,-4.361739 50.638829,-4.361504 50.639043,-4.361358 50.638985)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR53
brownfield-site:BR57,10 Edgcumbe Avenue Newquay Cornwall TR7 2NH,BR57,local-authority-eng:CON,,"MULTIPOLYGON (((-5.074139 50.415673,-5.074207 50.415639,-5.074264 50.415682,-5.073997 50.415820,-5.073939 50.415775,-5.074139 50.415673)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR57
brownfield-site:BR58,Alexandra Nursing Home 11 Alexandra Road Newquay Cornwall TR7 3ND,BR58,local-authority-eng:CON,,"MULTIPOLYGON (((-5.053911 50.423855,-5.053791 50.423895,-5.053729 50.423830,-5.053046 50.423471,-5.053153 50.423424,-5.053156 50.423460,-5.053557 50.423690,-5.053936 50.423512,-5.054782 50.423959,-5.054972 50.423984,-5.054613 50.424235,-5.053911 50.423855)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR58
brownfield-site:BR60,25 And 25A Porth Way Newquay Cornwall TR7 3LW,BR60,local-authority-eng:CON,,"MULTIPOLYGON (((-5.056818 50.421759,-5.056546 50.421703,-5.056184 50.421693,-5.055907 50.421615,-5.055968 50.421534,-5.055840 50.421502,-5.055855 50.421429,-5.055770 50.421273,-5.056443 50.421283,-5.056438 50.421368,-5.056345 50.421367,-5.056449 50.421529,-5.056615 50.421623,-5.056844 50.421687,-5.056871 50.421739,-5.056954 50.421749,-5.056934 50.421791,-5.056818 50.421759)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR60
brownfield-site:BR61,South Shaft Mine Buildings Castle-An-Dinas St Columb Cornwall,BR61,local-authority-eng:CON,,"MULTIPOLYGON (((-4.894614 50.422159,-4.894565 50.422316,-4.894305 50.422342,-4.894293 50.422524,-4.894198 50.422694,-4.893674 50.422632,-4.893714 50.422478,-4.893393 50.422438,-4.893413 50.422399,-4.893307 50.422361,-4.893360 50.422269,-4.893272 50.422236,-4.893237 50.422103,-4.893453 50.422111,-4.893461 50.421840,-4.893159 50.421777,-4.892706 50.419511,-4.892700 50.419127,-4.892819 50.419114,-4.892784 50.419193,-4.892777 50.419488,-4.893012 50.420734,-4.893533 50.421565,-4.893540 50.422115,-4.894008 50.422132,-4.894013 50.422098,-4.894474 50.422090,-4.896548 50.422201,-4.899214 50.422453,-4.903184 50.423232,-4.904235 50.423121,-4.904708 50.422764,-4.905292 50.422676,-4.906389 50.422307,-4.906417 50.422324,-4.905312 50.422694,-4.904724 50.422783,-4.904249 50.423144,-4.903191 50.423253,-4.899197 50.422472,-4.896549 50.422225,-4.894478 50.422112,-4.894082 50.422114,-4.894075 50.422134,-4.894614 50.422159)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR61
brownfield-site:BR63,Cliffside Hotel Cliff Road Perranporth Cornwall TR6 0DR,BR63,local-authority-eng:CON,,"MULTIPOLYGON (((-5.156723 50.346315,-5.156792 50.346316,-5.156723 50.346385,-5.156930 50.346460,-5.156750 50.346720,-5.156613 50.346690,-5.156415 50.346592,-5.156723 50.346315)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR63
brownfield-site:BR65,Tall Trees (The Hollies) Church Lane Mevagissey St Austell Cornwall PL26 6SX,BR65,local-authority-eng:CON,,"MULTIPOLYGON (((-4.789783 50.272786,-4.789657 50.272657,-4.789588 50.272453,-4.790026 50.272254,-4.790237 50.272634,-4.790111 50.272671,-4.789939 50.272875,-4.789783 50.272786)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR65
brownfield-site:BR67,18 Lemon Street Truro Cornwall TR1 2LS,BR67,local-authority-eng:CON,,"MULTIPOLYGON (((-5.050889 50.261856,-5.050991 50.261768,-5.051143 50.261840,-5.051035 50.261927,-5.050889 50.261856)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR67
brownfield-site:BR69,PZ360 St Marys Terrace Penzance Cornwall TR18 4DZ,BR69,local-authority-eng:CON,,"MULTIPOLYGON (((-5.537210 50.117144,-5.537247 50.117131,-5.537497 50.117431,-5.537264 50.117534,-5.536981 50.117224,-5.537210 50.117144)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR69
brownfield-site:BR70,South Crofty Mine Dudnance Lane Pool Redruth Cornwall TR15 3QT,BR70,local-authority-eng:CON,,"MULTIPOLYGON (((-5.280299 50.221961,-5.279636 50.222185,-5.279641 50.222279,-5.279747 50.222451,-5.279331 50.222648,-5.279284 50.222593,-5.279152 50.222654,-5.279193 50.222705,-5.279136 50.222724,-5.279154 50.222781,-5.278691 50.222975,-5.278657 50.222940,-5.278608 50.222957,-5.278705 50.223048,-5.278629 50.223039,-5.278631 50.223071,-5.278417 50.223169,-5.278342 50.223364,-5.278142 50.223559,-5.277230 50.223826,-5.277192 50.223834,-5.276273 50.222962,-5.277112 50.222547,-5.277384 50.222369,-5.277476 50.222485,-5.278349 50.222300,-5.278834 50.222077,-5.278906 50.222170,-5.279075 50.222143,-5.279155 50.222043,-5.279176 50.221930,-5.279280 50.221936,-5.279442 50.222076,-5.279602 50.222118,-5.280265 50.221923,-5.280299 50.221961)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR70
brownfield-site:BR80,Land At Rear Of 1 Fore Street Torpoint Cornwall PL11 2AA,BR80,local-authority-eng:CON,,"MULTIPOLYGON (((-4.196237 50.376742,-4.196378 50.376592,-4.196686 50.376678,-4.196732 50.376542,-4.196674 50.376895,-4.196173 50.376811,-4.196237 50.376742)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR80
brownfield-site:BR84,Land South Of Chy-An-Porth The Terrace St Ives,BR84,local-authority-eng:CON,,"MULTIPOLYGON (((-5.478536 50.208697,-5.478514 50.208368,-5.478798 50.208346,-5.478821 50.208597,-5.478610 50.208602,-5.478586 50.208696,-5.478536 50.208697)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR84
brownfield-site:BR86,Chy An Albany Hotel Albany Terrace St. Ives Cornwall TR26 2BS,BR86,local-authority-eng:CON,,"MULTIPOLYGON (((-5.479298 50.207136,-5.479852 50.207030,-5.479860 50.207104,-5.479973 50.207235,-5.478646 50.207512,-5.478357 50.207630,-5.478279 50.207513,-5.479093 50.207186,-5.479298 50.207136)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR86
brownfield-site:BR87,Land North Of Tolcarne Mews Tregoss Road Newquay Cornwall TR7 2NR,BR87,local-authority-eng:CON,,"MULTIPOLYGON (((-5.073105 50.414472,-5.073331 50.414372,-5.073456 50.414388,-5.073716 50.414265,-5.073838 50.414436,-5.073633 50.414488,-5.073683 50.414530,-5.073371 50.414684,-5.073105 50.414472)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR87
brownfield-site:BR89,Carlyon Bay St Austell Cornwall PL25 3RG,BR89,local-authority-eng:CON,,"MULTIPOLYGON (((-4.737411 50.337468,-4.738251 50.337531,-4.738237 50.337573,-4.738027 50.337548,-4.738005 50.337641,-4.737256 50.337564,-4.737265 50.337518,-4.737069 50.337502,-4.736009 50.337608,-4.736012 50.337540,-4.735526 50.337713,-4.735357 50.337744,-4.734797 50.337767,-4.734797 50.337731,-4.734562 50.337733,-4.734511 50.337773,-4.734144 50.337852,-4.733742 50.338067,-4.733111 50.338218,-4.732771 50.338222,-4.732511 50.338263,-4.731286 50.338625,-4.731132 50.338702,-4.731044 50.338688,-4.730847 50.338557,-4.730145 50.338508,-4.730001 50.338444,-4.729831 50.338301,-4.729633 50.338220,-4.729164 50.338129,-4.728431 50.338102,-4.728488 50.338190,-4.727600 50.338280,-4.727391 50.338363,-4.727273 50.338377,-4.727050 50.338545,-4.726828 50.338647,-4.726600 50.338896,-4.726507 50.338955,-4.725870 50.339156,-4.725516 50.339150,-4.725207 50.339175,-4.725182 50.339202,-4.724382 50.339111,-4.722839 50.339104,-4.722447 50.339082,-4.722274 50.339033,-4.722040 50.339043,-4.721974 50.339093,-4.721793 50.339148,-4.721533 50.339350,-4.721494 50.339478,-4.721353 50.339497,-4.721264 50.339445,-4.721196 50.339453,-4.720503 50.339630,-4.719994 50.339546,-4.719501 50.339379,-4.719234 50.339360,-4.719035 50.339156,-4.719008 50.338720,-4.718830 50.338726,-4.718903 50.338848,-4.718819 50.338962,-4.718692 50.338995,-4.718513 50.338971,-4.718433 50.338902,-4.718368 50.338717,-4.718221 50.338570,-4.718208 50.338326,-4.718056 50.338324,-4.717849 50.338262,-4.717824 50.338192,-4.717874 50.338071,-4.717833 50.338029,-4.717729 50.338062,-4.717698 50.338149,-4.717552 50.338163,-4.717583 50.338065,-4.717557 50.337983,-4.717575 50.337881,-4.717655 50.337829,-4.717804 50.337843,-4.717932 50.337922,-4.718049 50.338052,-4.718051 50.338153,-4.718137 50.338146,-4.718264 50.338076,-4.718323 50.338124,-4.718377 50.338302,-4.718609 50.338333,-4.722406 50.337799,-4.726432 50.337289,-4.727816 50.337033,-4.728534 50.336969,-4.730204 50.336711,-4.732408 50.336421,-4.733397 50.336242,-4.733314 50.336199,-4.733352 50.336165,-4.733582 50.336143,-4.733677 50.336171,-4.735381 50.335768,-4.735714 50.335728,-4.735747 50.335702,-4.735769 50.335553,-4.735829 50.335570,-4.735840 50.335623,-4.735883 50.335637,-4.736277 50.335509,-4.736238 50.335592,-4.736085 50.335671,-4.735841 50.336065,-4.735589 50.336146,-4.735386 50.336341,-4.735218 50.336454,-4.735888 50.336701,-4.736317 50.336936,-4.736510 50.337064,-4.736866 50.337410,-4.737411 50.337468)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR89
brownfield-site:BR90,Western National Ltd Eliot Road St Austell Cornwall PL25 4NL,BR90,local-authority-eng:CON,,"MULTIPOLYGON (((-4.778783 50.339480,-4.778686 50.339370,-4.778404 50.339444,-4.778273 50.339055,-4.779827 50.338852,-4.780072 50.338860,-4.780046 50.338906,-4.780129 50.338932,-4.780090 50.338990,-4.780130 50.339013,-4.779988 50.339298,-4.780089 50.339308,-4.780038 50.339385,-4.778830 50.339523,-4.778783 50.339480)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR90
brownfield-site:BR97,8 Tower Street Launceston Cornwall PL15 8BQ,BR97,local-authority-eng:CON,,"MULTIPOLYGON (((-4.360248 50.638265,-4.360037 50.638345,-4.359965 50.638343,-4.359865 50.638278,-4.360050 50.638152,-4.360217 50.638187,-4.360248 50.638265)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR97
brownfield-site:BR102,Xenia Union Street Truro Cornwall TR1 2BB,BR102,local-authority-eng:CON,,"MULTIPOLYGON (((-5.055037 50.264740,-5.054920 50.264702,-5.054839 50.264724,-5.054817 50.264695,-5.054668 50.264699,-5.054908 50.264598,-5.055042 50.264516,-5.055087 50.264443,-5.055154 50.264492,-5.055178 50.264673,-5.055037 50.264740)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR102
brownfield-site:BR108,61 - 62 Chapel Street Penzance Cornwall TR18 4AE,BR108,local-authority-eng:CON,,"MULTIPOLYGON (((-5.536013 50.118132,-5.535963 50.118102,-5.536050 50.118033,-5.536017 50.118018,-5.536113 50.117931,-5.536281 50.118007,-5.536063 50.118160,-5.536013 50.118132)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR108
brownfield-site:BR109,Land At Tuckingmill/Church View Farm Camborne Cornwall,BR109,local-authority-eng:CON,,"MULTIPOLYGON (((-5.279209 50.220416,-5.279230 50.220062,-5.279330 50.219389,-5.279309 50.218929,-5.279155 50.218308,-5.279167 50.218133,-5.279779 50.217801,-5.279953 50.217964,-5.280018 50.217963,-5.280103 50.218523,-5.280350 50.219116,-5.280576 50.219208,-5.281342 50.219122,-5.281135 50.218518,-5.281506 50.218387,-5.281538 50.218351,-5.281523 50.218315,-5.281722 50.218275,-5.282418 50.218238,-5.282450 50.218287,-5.282458 50.218446,-5.282450 50.218287,-5.282528 50.218271,-5.282687 50.218275,-5.282716 50.218274,-5.282791 50.218264,-5.282806 50.218261,-5.282711 50.218274,-5.282691 50.217982,-5.282568 50.217822,-5.282481 50.217807,-5.282477 50.217632,-5.282437 50.217538,-5.282497 50.217405,-5.282494 50.217325,-5.282566 50.217310,-5.282676 50.217305,-5.282857 50.217360,-5.283010 50.217477,-5.283063 50.217552,-5.283084 50.217676,-5.283040 50.217730,-5.282978 50.217742,-5.283047 50.217730,-5.283066 50.217778,-5.283131 50.217788,-5.283153 50.217906,-5.283101 50.218330,-5.283002 50.218565,-5.282839 50.218732,-5.282717 50.218925,-5.282391 50.219169,-5.282252 50.219191,-5.282404 50.219253,-5.282181 50.219370,-5.282100 50.219236,-5.282041 50.219256,-5.282059 50.219316,-5.280725 50.219864,-5.280220 50.220176,-5.279887 50.220319,-5.279720 50.220351,-5.279481 50.220348,-5.279209 50.220416),(-5.281387 50.219212,-5.281384 50.219208,-5.281387 50.219212,-5.281387 50.219212),(-5.282469 50.218665,-5.282469 50.218664,-5.282469 50.218665,-5.282469 50.218665)),((-5.280168 50.221616,-5.279780 50.221227,-5.280275 50.221037,-5.280279 50.220723,-5.280234 50.220563,-5.280365 50.220441,-5.280576 50.220280,-5.281519 50.219925,-5.281580 50.219868,-5.281525 50.219885,-5.281336 50.219838,-5.281674 50.219716,-5.281709 50.219738,-5.281669 50.219780,-5.281674 50.219821,-5.281731 50.219868,-5.282213 50.219707,-5.282293 50.219728,-5.282325 50.220165,-5.282146 50.220382,-5.282076 50.220389,-5.282146 50.220690,-5.281960 50.220926,-5.281718 50.220848,-5.281769 50.220769,-5.281703 50.220753,-5.281587 50.220897,-5.281345 50.220820,-5.280991 50.221333,-5.280933 50.221367,-5.280948 50.221444,-5.280683 50.221508,-5.280694 50.221532,-5.280250 50.221705,-5.280168 50.221616)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR109
brownfield-site:BR110,South Quay Hayle Harbour Hayle Cornwall TR27 4BL,BR110,local-authority-eng:CON,,"MULTIPOLYGON (((-5.423682 50.186489,-5.423602 50.186365,-5.424012 50.186385,-5.424235 50.186325,-5.424282 50.186273,-5.424358 50.186588,-5.423798 50.186659,-5.423682 50.186489)))",2021-01-09,,,/brownfield-site/local-authority-eng/CON/brownfield-site-BR110
