resource,bytes,organisations,endpoints,start-date,end-date
2c2d0bdcc2eefb798aaaabcb350006fa57e154857d430f7196950af038475145,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-10-06,2021-10-06
2e0a335c2ac2dee170c334a5943a55bd557af24945de8c74af5b0a3bd786db9b,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-10,2021-01-10
2e6f8ffbefc27e68bce0dcd7cd25dd60c00ed57e8d48b0db69862e0466bcf598,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-11-22,2021-11-22
300a7bb054c4d1e7c5a5f4c86878408d34eb6cf18160efa88480310b5bf32dde,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-07-22,2021-07-22
327f685ddfc0a84933757136ec777496547a91c505f21d584ed0e0a501f90afd,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-07-26,2021-07-26
32f902900faf8f22efb7bb28a6d53f3b0c30508338af9e6b157c1b41882cd60e,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-08-08,2021-08-08
33952e2bd8be77b429805ad4ea76d165c86a9dce678ac5af85fc6b7ab33b338e,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-05-06,2021-05-06
357b12084c385b5252173de7a5a471708df72a303246bfb3c3d1eab95242f5fb,871103,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2022-01-07,2022-01-07
366cf3835b3c3b0eebe9b7437827562a965cded16cc522b004c48ff15a2c16c4,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-18,2021-04-18
38e7ee5418ab9f80699e92cd8c5c9c0a221b583c5946dbfd6571cd6af4d757fe,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-12,2021-09-12
38f4fef5ca17c9becde689aee8a17f3b72b437b3f986a73859862f6b21e9bc82,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-13,2021-01-13
394bd94288184efcc50e1da5642713b46d570f6737bf8e0e23b9ff3d119a7236,871103,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-29,2021-12-29
395d1208c6fda1654416dd3d321213a47dc74a348de138dbf28508bfc5efdd98,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-02-12,2021-02-12
39f7782f87ce225eae74eb95b83c2d1f7329ef59a363d8a93b142f375a7a3a1e,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-03-24,2021-03-24
3a1fa1ccefcb869dd652392cede23ef648dceebc53af2d65fec7066cb7308bda,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-10-09,2021-10-09
3aa71e98d79850acd611682cd10eaa24bee40ac1525a70388037e37725721ee0,772405,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-04-15,2021-04-15
3bfaa267fc07753d2eec797cabb4382cc92ce3a311db8a8a9d85b94609caf369,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-07,2021-01-07
3c5ca8aecf4a4d1f29dff2e80d5312d830d865e1af540c54f4ba085090991314,833212,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-01-20,2021-01-20
3dc0c8c25755f4fbf20e849700f9945e979cc5ce411268f5b3a2740720237652,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-09-08,2021-09-08
3dc56affa23bd7c76c9dde11b575c3ba8656b17266d383daf6a8d0389a20653b,709091,local-authority-eng:CON,201c08f03d060f21f71bc93e64b7b166a6e2f34ccb772d19fbf2e3ec2084cdeb,2021-12-04,2021-12-04
