geography,name,reference,organisation,documentation-url,geometry,entry-date,start-date,end-date,slug
brownfield-site:OPDC/BLR/19,Acton Wells,OPDC/BLR/19,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.254226 51.525472,-0.254171 51.525107,-0.254174 51.524443,-0.254381 51.523811,-0.254963 51.522942,-0.256023 51.523242,-0.255653 51.523733,-0.257111 51.524129,-0.257518 51.523609,-0.260917 51.524329,-0.260291 51.525155,-0.259973 51.525679,-0.256380 51.524790,-0.255786 51.525374,-0.254047 51.526547,-0.254226 51.525472)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-19
brownfield-site:OPDC/BLR/2,2 Scrubs Lane,OPDC/BLR/2,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.237961 51.532178,-0.237665 51.532130,-0.237487 51.532012,-0.237455 51.531754,-0.238067 51.531933,-0.238040 51.531937,-0.237961 51.532178)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-2
brownfield-site:OPDC/BLR/20,Boden House,OPDC/BLR/20,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.255653 51.523733,-0.256023 51.523242,-0.257518 51.523609,-0.257111 51.524129,-0.255653 51.523733)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-20
brownfield-site:OPDC/BLR/21,Midland Gate,OPDC/BLR/21,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.253114 51.525381,-0.253010 51.525342,-0.253494 51.524788,-0.253703 51.524558,-0.253831 51.524588,-0.253776 51.525425,-0.253721 51.525424,-0.253715 51.525496,-0.253114 51.525381)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-21
brownfield-site:OPDC/BLR/22,"Holbrook House, Victoria Road Acton W3 6UW",OPDC/BLR/22,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.258787 51.523051,-0.258738 51.523054,-0.258288 51.522867,-0.258490 51.522787,-0.258632 51.522773,-0.258636 51.522749,-0.259073 51.522853,-0.258927 51.523085,-0.258787 51.523051)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-22
brownfield-site:OPDC/BLR/23,"Perfume Factory North, 140 Wales Farm Road , Acton W3 6UG",OPDC/BLR/23,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.257427 51.521964,-0.258427 51.522193,-0.258482 51.522219,-0.258277 51.522421,-0.258069 51.522761,-0.257586 51.522652,-0.257619 51.522589,-0.257133 51.522479,-0.257427 51.521964)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-23
brownfield-site:OPDC/BLR/24,Victoria Estate,OPDC/BLR/24,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.257597 51.523077,-0.255178 51.522588,-0.255239 51.522582,-0.255879 51.521528,-0.256230 51.521158,-0.256605 51.520861,-0.256804 51.520739,-0.257126 51.520609,-0.257078 51.520557,-0.258679 51.519867,-0.259055 51.519744,-0.259034 51.520047,-0.258962 51.520321,-0.258983 51.520425,-0.258940 51.520435,-0.258991 51.520519,-0.258880 51.520549,-0.259181 51.520985,-0.258511 51.521169,-0.258522 51.521275,-0.258421 51.521280,-0.258172 51.521448,-0.258066 51.521389,-0.257925 51.521469,-0.257470 51.521212,-0.257442 51.521758,-0.256892 51.521615,-0.256699 51.521506,-0.256199 51.522302,-0.256101 51.522369,-0.256051 51.522527,-0.257322 51.522669,-0.257652 51.522752,-0.257975 51.522916,-0.257838 51.523140,-0.257597 51.523077)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-24
brownfield-site:OPDC/BLR/25,"6 Portal West, North Acton W3 6RU",OPDC/BLR/25,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.261855 51.522533,-0.261372 51.522344,-0.261373 51.522294,-0.262014 51.521643,-0.262722 51.521948,-0.262752 51.521921,-0.262844 51.521961,-0.262204 51.522529,-0.262034 51.522567,-0.261855 51.522533)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-25
brownfield-site:OPDC/BLR/26,Carphone Warehouse 1 Portal Way Acton W3 6RT,OPDC/BLR/26,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.261065 51.522243,-0.259634 51.521904,-0.259539 51.521840,-0.259520 51.521750,-0.259652 51.521638,-0.260048 51.521424,-0.260879 51.521174,-0.261199 51.521038,-0.261221 51.520997,-0.261310 51.521000,-0.261341 51.520957,-0.262131 51.521135,-0.261967 51.521432,-0.261196 51.522225,-0.261065 51.522243)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-26
brownfield-site:OPDC/BLR/27,"The Portal,The Portal Land At Wales Farm Road & Portal Way. Acton W3 6EJ",OPDC/BLR/27,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.258836 51.522269,-0.258773 51.522228,-0.258995 51.522076,-0.259212 51.521989,-0.260167 51.522173,-0.260072 51.522321,-0.259735 51.522272,-0.259684 51.522361,-0.259191 51.522267,-0.259043 51.522378,-0.258836 51.522269)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-27
brownfield-site:OPDC/BLR/28,"Perfume Factory South, 140 Wales Farm Road, Acton W3 6UG",OPDC/BLR/28,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.258427 51.522193,-0.257427 51.521957,-0.257470 51.521212,-0.257925 51.521469,-0.258066 51.521389,-0.258172 51.521448,-0.258252 51.521394,-0.259002 51.521822,-0.258482 51.522219,-0.258427 51.522193)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-28
brownfield-site:OPDC/BLR/29,Algerian Embassy,OPDC/BLR/29,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.262322 51.521180,-0.262826 51.521284,-0.263246 51.521191,-0.263385 51.521473,-0.262844 51.521961,-0.262752 51.521921,-0.262722 51.521948,-0.262014 51.521643,-0.262322 51.521180)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-29
brownfield-site:OPDC/BLR/3,Car Giant,OPDC/BLR/3,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.237216 51.530242,-0.237179 51.529802,-0.238654 51.529792,-0.239123 51.530150,-0.239457 51.530345,-0.239710 51.530452,-0.239648 51.530460,-0.239605 51.530535,-0.237216 51.530242)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-3
brownfield-site:OPDC/BLR/30,"2 Portal Way, Acton W3 6RT",OPDC/BLR/30,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.262035 51.521115,-0.261495 51.520999,-0.261283 51.520933,-0.261748 51.520438,-0.262337 51.520585,-0.262390 51.520654,-0.262131 51.521135,-0.262035 51.521115)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-30
brownfield-site:OPDC/BLR/31,3 Portal Way,OPDC/BLR/31,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.262408 51.520485,-0.261802 51.520366,-0.262120 51.519788,-0.262220 51.519720,-0.262340 51.519722,-0.262434 51.519780,-0.262888 51.520566,-0.262737 51.520601,-0.262713 51.520505,-0.262584 51.520450,-0.262408 51.520485)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-31
brownfield-site:OPDC/BLR/32,Big Yellow Storage (Wales Farm Road),OPDC/BLR/32,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.261059 51.520139,-0.261127 51.519933,-0.261165 51.519916,-0.261376 51.519475,-0.261378 51.519358,-0.261291 51.519201,-0.261341 51.519185,-0.261254 51.519064,-0.261753 51.518903,-0.261995 51.519266,-0.261663 51.519990,-0.261579 51.520071,-0.261439 51.520124,-0.261059 51.520139)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-32
brownfield-site:OPDC/BLR/33,Westway Estate,OPDC/BLR/33,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.252343 51.521195,-0.251034 51.519899,-0.250776 51.519718,-0.250649 51.519704,-0.250828 51.519433,-0.255767 51.519340,-0.256353 51.519477,-0.256434 51.519532,-0.256175 51.519879,-0.255927 51.520333,-0.252622 51.521451,-0.252343 51.521195)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-33
brownfield-site:OPDC/BLR/34,Old Oak Common Lane sites,OPDC/BLR/34,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.251429 51.521440,-0.250648 51.520225,-0.250572 51.520016,-0.250600 51.519877,-0.251786 51.521020,-0.252436 51.521518,-0.251667 51.521769,-0.251429 51.521440)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-34
brownfield-site:OPDC/BLR/35,"ASDA, Park Royal",OPDC/BLR/35,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.267550 51.527729,-0.270357 51.527140,-0.271319 51.528926,-0.269740 51.529331,-0.268581 51.529707,-0.268056 51.528474,-0.267550 51.527729)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-35
brownfield-site:OPDC/BLR/36,247 Acton Lane,OPDC/BLR/36,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.267978 51.529826,-0.267716 51.529896,-0.267525 51.529603,-0.267787 51.529535,-0.267978 51.529826)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-36
brownfield-site:OPDC/BLR/37,First Central and surrounds,OPDC/BLR/37,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.282273 51.531023,-0.281786 51.529922,-0.281245 51.529172,-0.281265 51.529046,-0.281428 51.528936,-0.281617 51.528921,-0.281811 51.528948,-0.281959 51.529009,-0.282043 51.529113,-0.282636 51.529241,-0.282731 51.529224,-0.282887 51.529257,-0.283028 51.529376,-0.283310 51.529483,-0.283417 51.529604,-0.283438 51.529741,-0.283368 51.529872,-0.283026 51.530080,-0.282879 51.530132,-0.283520 51.530954,-0.282305 51.531074,-0.282273 51.531023)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-37
brownfield-site:OPDC/BLR/38,"First Central, Lakeside Drive",OPDC/BLR/38,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.280696 51.529217,-0.280996 51.529150,-0.281037 51.529274,-0.281453 51.529799,-0.281639 51.530125,-0.281988 51.530982,-0.282242 51.531319,-0.281934 51.531405,-0.280696 51.529217)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-38
brownfield-site:OPDC/BLR/39,Triangle business centre,OPDC/BLR/39,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.241735 51.528160,-0.242401 51.528382,-0.242905 51.528623,-0.243340 51.528943,-0.243495 51.529099,-0.243546 51.529214,-0.241670 51.529672,-0.241314 51.529671,-0.241735 51.528160)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-39
brownfield-site:OPDC/BLR/4,EMR,OPDC/BLR/4,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.243509 51.530963,-0.242291 51.530847,-0.240663 51.530515,-0.239833 51.530260,-0.239292 51.530015,-0.238994 51.529845,-0.239229 51.529681,-0.239780 51.529859,-0.240576 51.529824,-0.241069 51.529868,-0.241169 51.529739,-0.241293 51.529671,-0.241662 51.529674,-0.242515 51.529487,-0.243546 51.529214,-0.244148 51.530692,-0.243943 51.530990,-0.243509 51.530963)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-4
brownfield-site:OPDC/BLR/40,Goodall Street Industrial estate and site to the west,OPDC/BLR/40,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.248101 51.531889,-0.247820 51.531917,-0.247430 51.531816,-0.247761 51.531458,-0.248594 51.531784,-0.248730 51.531663,-0.248883 51.531728,-0.248880 51.531798,-0.248101 51.531889)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-40
brownfield-site:OPDC/BLR/41,Ursula Lapp Estate,OPDC/BLR/41,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.247476 51.531356,-0.247027 51.531765,-0.245290 51.531219,-0.245443 51.531059,-0.246499 51.530973,-0.247476 51.531356)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-41
brownfield-site:OPDC/BLR/5,Cumberland Business Park,OPDC/BLR/5,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.237175 51.529756,-0.237187 51.529665,-0.237016 51.529383,-0.236448 51.528710,-0.237274 51.528383,-0.238654 51.529792,-0.237179 51.529802,-0.237175 51.529756)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-5
brownfield-site:OPDC/BLR/6,North Kensington Gate North,OPDC/BLR/6,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.235243 51.527944,-0.235057 51.527606,-0.235426 51.527516,-0.235616 51.527898,-0.235264 51.527987,-0.235243 51.527944)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-6
brownfield-site:OPDC/BLR/7,Mitre Yard,OPDC/BLR/7,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.235589 51.527447,-0.235535 51.527425,-0.235342 51.527152,-0.234616 51.526330,-0.234931 51.526223,-0.234923 51.526203,-0.235018 51.526165,-0.235272 51.526129,-0.235800 51.526742,-0.235670 51.526787,-0.236134 51.527312,-0.235718 51.527438,-0.235589 51.527447)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-7
brownfield-site:OPDC/BLR/8,North Kensington Gate South,OPDC/BLR/8,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.234479 51.527196,-0.234349 51.526894,-0.233907 51.526409,-0.234491 51.526395,-0.235077 51.527073,-0.234756 51.527156,-0.234849 51.527299,-0.234555 51.527369,-0.234479 51.527196)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-8
brownfield-site:OPDC/BLR/9,Mitre Wharf,OPDC/BLR/9,development-corporation:Q20648596,,"MULTIPOLYGON (((-0.233902 51.526116,-0.234384 51.526099,-0.234389 51.526240,-0.234457 51.526384,-0.233514 51.526418,-0.232453 51.526269,-0.232476 51.526216,-0.233841 51.526154,-0.233902 51.526116)))",2020-12-22,,,/brownfield-site/development-corporation/Q20648596/OPDC-BLR-9
brownfield-site:LLDC1,"PDZ8.1 (Bridgewater Road), and PDZ8.4 (Warton Road).",LLDC1,development-corporation:Q6670544,,"MULTIPOLYGON (((-0.009097 51.536636,-0.008293 51.536074,-0.007635 51.535275,-0.007515 51.534934,-0.007500 51.534783,-0.007580 51.534588,-0.007742 51.534475,-0.008351 51.534597,-0.008334 51.534650,-0.010602 51.535045,-0.010808 51.535057,-0.011529 51.535230,-0.011090 51.535467,-0.010440 51.535314,-0.008972 51.536228,-0.009083 51.536293,-0.008959 51.536362,-0.009517 51.536661,-0.009442 51.536740,-0.009340 51.536787,-0.009097 51.536636)),((-0.008767 51.537000,-0.008349 51.536766,-0.007999 51.536595,-0.008175 51.536482,-0.009080 51.537027,-0.008962 51.537110,-0.008767 51.537000)))",2020-12-22,,,/brownfield-site/development-corporation/Q6670544/LLDC1
brownfield-site:LLDC2,"PDZ12, and adjacent to, Rick Roberts Way",LLDC2,development-corporation:Q6670544,,"MULTIPOLYGON (((-0.004440 51.534587,-0.004185 51.534532,-0.004075 51.534420,-0.003877 51.534378,-0.003112 51.533978,-0.002937 51.533841,-0.002866 51.533715,-0.002866 51.533489,-0.002755 51.533315,-0.002413 51.533062,-0.002160 51.532966,-0.002039 51.532791,-0.002379 51.532523,-0.002588 51.532441,-0.002683 51.532457,-0.004620 51.533418,-0.005655 51.533892,-0.006550 51.534250,-0.006332 51.534436,-0.005631 51.534879,-0.005469 51.534882,-0.005193 51.534764,-0.004440 51.534587)))",2020-12-22,,,/brownfield-site/development-corporation/Q6670544/LLDC2
brownfield-site:LBBD01,588 Rainham Road,LBBD01,local-authority-eng:BDG,,"MULTIPOLYGON (((0.165463 51.546121,0.165998 51.546331,0.166157 51.546170,0.166087 51.546145,0.165463 51.546121)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD01
brownfield-site:LBBD02,Collior Row EcoGrove,LBBD02,local-authority-eng:BDG,,"MULTIPOLYGON (((0.146896 51.594930,0.146950 51.594905,0.146988 51.594722,0.147095 51.594640,0.147102 51.594543,0.147070 51.594541,0.146910 51.594279,0.146795 51.594076,0.146800 51.594022,0.147688 51.593810,0.148264 51.593631,0.147908 51.592788,0.146603 51.592999,0.146564 51.592905,0.146509 51.592883,0.145878 51.592999,0.145891 51.593076,0.145564 51.593273,0.145542 51.593428,0.143922 51.594215,0.145291 51.595010,0.146381 51.594629,0.146527 51.594785,0.146252 51.594888,0.146495 51.595032,0.146531 51.595093,0.146896 51.594930)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD02
brownfield-site:LBBD03,Leys Estate Renewal,LBBD03,local-authority-eng:BDG,,"MULTIPOLYGON (((0.167778 51.537857,0.167509 51.537825,0.167389 51.537846,0.167402 51.537403,0.167260 51.537390,0.167171 51.537395,0.167152 51.537615,0.167217 51.537617,0.167229 51.537801,0.167039 51.537852,0.166981 51.537831,0.166828 51.537403,0.166265 51.536227,0.165816 51.536287,0.165602 51.536301,0.165566 51.536278,0.165573 51.536138,0.165955 51.536065,0.166023 51.536076,0.166094 51.536222,0.166278 51.536197,0.166438 51.536538,0.166695 51.536507,0.166842 51.536537,0.166915 51.536779,0.167441 51.536676,0.167539 51.536878,0.167593 51.536866,0.166789 51.535182,0.166526 51.535222,0.165137 51.535299,0.165349 51.536306,0.165572 51.536378,0.166098 51.536337,0.166171 51.536368,0.166583 51.537199,0.166541 51.537246,0.166252 51.537303,0.166166 51.537144,0.165586 51.537251,0.165812 51.538250,0.166559 51.538353,0.166761 51.538339,0.167829 51.537925,0.167778 51.537857)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD03
brownfield-site:LBBD04,Blake Avenue,LBBD04,local-authority-eng:BDG,,"MULTIPOLYGON (((0.094998 51.533431,0.095026 51.533431,0.095046 51.533429,0.094985 51.533106,0.094279 51.533320,0.094290 51.533342,0.094810 51.533411,0.094948 51.533428,0.094998 51.533431),(0.094998 51.533431,0.094901 51.533422,0.095005 51.533431,0.094998 51.533431)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD04
brownfield-site:LBBD05,The Britannia Ph,LBBD05,local-authority-eng:BDG,,"MULTIPOLYGON (((0.077276 51.542789,0.077448 51.542672,0.077522 51.542711,0.077604 51.542660,0.077496 51.542606,0.077562 51.542554,0.077547 51.542346,0.077230 51.542386,0.077181 51.542419,0.077229 51.542729,0.077276 51.542789)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD05
brownfield-site:LBBD06,"Lymington Fields, Phase 2",LBBD06,local-authority-eng:BDG,,"MULTIPOLYGON (((0.142425 51.565730,0.142423 51.564406,0.142332 51.564302,0.141860 51.564325,0.140579 51.564271,0.140501 51.564198,0.140417 51.564021,0.140009 51.564002,0.139978 51.564331,0.137825 51.564232,0.137793 51.564533,0.137188 51.564506,0.137178 51.564454,0.136703 51.564438,0.136657 51.564430,0.136631 51.564378,0.136534 51.564409,0.135939 51.564383,0.135925 51.564486,0.135719 51.564490,0.135697 51.564707,0.137153 51.564745,0.137063 51.565743,0.142425 51.565730)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD06
brownfield-site:LBBD07,Gascoigne East Estate Renewal,LBBD07,local-authority-eng:BDG,,"MULTIPOLYGON (((0.086527 51.530775,0.086444 51.530763,0.086372 51.530702,0.086057 51.530583,0.086061 51.530557,0.085793 51.530464,0.085964 51.530267,0.086072 51.530046,0.085180 51.529801,0.085303 51.529625,0.084585 51.529447,0.084572 51.529466,0.083120 51.529251,0.081516 51.530983,0.082028 51.531174,0.081610 51.531721,0.082543 51.531976,0.082197 51.532455,0.081815 51.532889,0.082125 51.533066,0.081943 51.533252,0.081849 51.533217,0.080912 51.534167,0.080607 51.534059,0.080482 51.534175,0.080615 51.534253,0.081255 51.534496,0.080798 51.534746,0.080626 51.534932,0.080506 51.534969,0.080394 51.535074,0.080638 51.535193,0.080903 51.535273,0.081407 51.535341,0.082443 51.535307,0.083661 51.534346,0.083982 51.534019,0.084579 51.533300,0.084720 51.533250,0.086527 51.530775)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD07
brownfield-site:LBBD08,Merrielands Development Site,LBBD08,local-authority-eng:BDG,,"MULTIPOLYGON (((0.147497 51.530155,0.147530 51.530135,0.147548 51.529932,0.147507 51.529877,0.147549 51.529828,0.147582 51.529570,0.147530 51.529570,0.147536 51.529548,0.146977 51.529562,0.146997 51.529712,0.146220 51.529741,0.146197 51.529536,0.144110 51.529614,0.144140 51.529937,0.144175 51.529987,0.144550 51.530239,0.144769 51.530316,0.145809 51.530244,0.145890 51.530199,0.145995 51.530195,0.146088 51.530256,0.146696 51.530236,0.146773 51.530189,0.146878 51.530190,0.146968 51.530231,0.147348 51.530229,0.147497 51.530155)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD08
brownfield-site:LBBD09,Land Adjacent To 25-27 Eldred Road,LBBD09,local-authority-eng:BDG,,"MULTIPOLYGON (((0.089290 51.534936,0.089622 51.534795,0.089526 51.534707,0.089097 51.534894,0.089290 51.534936)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD09
brownfield-site:LBBD10,Fresh Wharf Estate,LBBD10,local-authority-eng:BDG,,"MULTIPOLYGON (((0.072555 51.530802,0.072539 51.531058,0.072348 51.531771,0.072165 51.532384,0.071921 51.532939,0.072271 51.533421,0.072877 51.533823,0.073057 51.533635,0.072931 51.533442,0.073643 51.532966,0.074176 51.532550,0.074697 51.532080,0.075111 51.531566,0.075269 51.531299,0.074960 51.531219,0.074816 51.531140,0.072961 51.530830,0.072555 51.530802)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD10
brownfield-site:LBBD11,487 Rainham Road South,LBBD11,local-authority-eng:BDG,,"MULTIPOLYGON (((0.164813 51.545861,0.164663 51.546042,0.164562 51.546161,0.164784 51.546229,0.165080 51.545889,0.164873 51.545821,0.164813 51.545861)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD11
brownfield-site:LBBD12,New Enterprise House - Prior,LBBD12,local-authority-eng:BDG,,"MULTIPOLYGON (((0.136876 51.572069,0.136629 51.572028,0.136605 51.572086,0.136517 51.572071,0.136468 51.572183,0.136557 51.572199,0.136471 51.572400,0.136717 51.572441,0.136678 51.572537,0.136895 51.572573,0.136966 51.572461,0.137040 51.572217,0.136828 51.572182,0.136876 51.572069)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD12
brownfield-site:LBBD13,New Enterprise House 149 - 151 - Full Planning,LBBD13,local-authority-eng:BDG,,"MULTIPOLYGON (((0.136895 51.572573,0.136966 51.572461,0.137040 51.572217,0.136828 51.572182,0.136876 51.572069,0.136629 51.572028,0.136605 51.572086,0.136517 51.572071,0.136468 51.572183,0.136557 51.572199,0.136471 51.572400,0.136717 51.572441,0.136678 51.572537,0.136895 51.572573)))",2020-12-22,,,/brownfield-site/local-authority-eng/BDG/LBBD13
