row-number,field,issue-type,value
1,geography,default,BR1
1,entry-date,default,2021-04-27
2,geography,default,BR2
2,entry-date,default,2021-04-27
3,geography,default,BR4
3,entry-date,default,2021-04-27
4,geography,default,BR5
4,entry-date,default,2021-04-27
5,geography,default,BR14
5,entry-date,default,2021-04-27
6,geography,default,BR16
6,entry-date,default,2021-04-27
7,geography,default,BR17
7,entry-date,default,2021-04-27
8,geography,default,BR18
8,entry-date,default,2021-04-27
9,geography,default,BR20
9,entry-date,default,2021-04-27
10,geography,default,BR21
10,entry-date,default,2021-04-27
11,geography,default,BR22
11,entry-date,default,2021-04-27
12,geography,default,BR24
12,entry-date,default,2021-04-27
13,geography,default,BR25
13,entry-date,default,2021-04-27
14,geography,default,BR29
14,entry-date,default,2021-04-27
15,geography,default,BR33
15,entry-date,default,2021-04-27
16,geography,default,BR34
16,entry-date,default,2021-04-27
17,geography,default,BR35
17,entry-date,default,2021-04-27
18,geography,default,BR36
18,entry-date,default,2021-04-27
19,geography,default,BR37
19,entry-date,default,2021-04-27
20,geography,default,BR38
20,entry-date,default,2021-04-27
21,geography,default,BR39
21,entry-date,default,2021-04-27
22,geography,default,BR42
22,entry-date,default,2021-04-27
23,geography,default,BR43
23,entry-date,default,2021-04-27
24,geography,default,BR44
24,entry-date,default,2021-04-27
25,geography,default,BR45
25,entry-date,default,2021-04-27
26,geography,default,BR46
26,entry-date,default,2021-04-27
27,geography,default,BR50
27,entry-date,default,2021-04-27
28,geography,default,BR52
28,entry-date,default,2021-04-27
29,geography,default,BR53
29,entry-date,default,2021-04-27
30,geography,default,BR57
30,entry-date,default,2021-04-27
31,geography,default,BR58
31,entry-date,default,2021-04-27
32,geography,default,BR60
32,entry-date,default,2021-04-27
33,geography,default,BR61
33,entry-date,default,2021-04-27
34,geography,default,BR63
34,entry-date,default,2021-04-27
35,geography,default,BR65
35,entry-date,default,2021-04-27
36,geography,default,BR67
36,entry-date,default,2021-04-27
37,geography,default,BR69
37,entry-date,default,2021-04-27
38,geography,default,BR70
38,entry-date,default,2021-04-27
39,geography,default,BR80
39,entry-date,default,2021-04-27
40,geography,default,BR84
40,entry-date,default,2021-04-27
41,geography,default,BR86
41,entry-date,default,2021-04-27
42,geography,default,BR87
42,entry-date,default,2021-04-27
43,geography,default,BR89
43,entry-date,default,2021-04-27
44,geography,default,BR90
44,entry-date,default,2021-04-27
45,geography,default,BR97
45,entry-date,default,2021-04-27
46,geography,default,BR102
46,entry-date,default,2021-04-27
47,geography,default,BR108
47,entry-date,default,2021-04-27
48,geography,default,BR109
48,entry-date,default,2021-04-27
49,geography,default,BR110
49,entry-date,default,2021-04-27
50,geography,default,BR111
50,entry-date,default,2021-04-27
51,geography,default,BR112
51,entry-date,default,2021-04-27
52,geography,default,BR113
52,entry-date,default,2021-04-27
53,geography,default,BR114
53,entry-date,default,2021-04-27
54,geography,default,BR115
54,entry-date,default,2021-04-27
55,geography,default,BR116
55,entry-date,default,2021-04-27
56,geography,default,BR117
56,entry-date,default,2021-04-27
57,geography,default,BR118
57,entry-date,default,2021-04-27
58,geography,default,BR119
58,entry-date,default,2021-04-27
59,geography,default,BR120
59,entry-date,default,2021-04-27
60,geography,default,BR121
60,entry-date,default,2021-04-27
61,geography,default,BR122
61,entry-date,default,2021-04-27
62,geography,default,BR124
62,entry-date,default,2021-04-27
63,geography,default,BR125
63,entry-date,default,2021-04-27
64,geography,default,BR126
64,entry-date,default,2021-04-27
65,geography,default,BR127
65,entry-date,default,2021-04-27
66,geography,default,BR128
66,entry-date,default,2021-04-27
67,geography,default,BR129
67,entry-date,default,2021-04-27
68,geography,default,BR130
68,entry-date,default,2021-04-27
69,geography,default,BR131
69,entry-date,default,2021-04-27
70,geography,default,BR132
70,entry-date,default,2021-04-27
71,geography,default,BR133
71,entry-date,default,2021-04-27
72,geography,default,BR134
72,entry-date,default,2021-04-27
73,geography,default,BR135
73,entry-date,default,2021-04-27
74,geography,default,BR136
74,entry-date,default,2021-04-27
75,geography,default,BR137
75,entry-date,default,2021-04-27
76,geography,default,BR138
76,entry-date,default,2021-04-27
77,geography,default,BR139
77,entry-date,default,2021-04-27
78,geography,default,BR140
78,entry-date,default,2021-04-27
79,geography,default,BR141
79,entry-date,default,2021-04-27
80,geography,default,BR142
80,entry-date,default,2021-04-27
81,geography,default,BR143
81,entry-date,default,2021-04-27
82,geography,default,BR144
82,entry-date,default,2021-04-27
83,geography,default,BR145
83,entry-date,default,2021-04-27
84,geography,default,BR146
84,entry-date,default,2021-04-27
85,geography,default,BR147
85,entry-date,default,2021-04-27
86,geography,default,BR148
86,entry-date,default,2021-04-27
87,geography,default,BR149
87,entry-date,default,2021-04-27
88,geography,default,BR150
88,entry-date,default,2021-04-27
89,geography,default,BR151
89,entry-date,default,2021-04-27
90,geography,default,BR152
90,entry-date,default,2021-04-27
91,geography,default,BR153
91,entry-date,default,2021-04-27
92,geography,default,BR154
92,entry-date,default,2021-04-27
93,geography,default,BR155
93,entry-date,default,2021-04-27
94,geography,default,BR156
94,entry-date,default,2021-04-27
95,geography,default,BR157
