row-number,field,issue-type,value
1,geography,default,16-AP-5067
1,entry-date,default,2020-12-22
2,geography,default,17-AP-1021
2,entry-date,default,2020-12-22
3,geography,default,14-AP-4782
3,entry-date,default,2020-12-22
4,geography,default,WBR/17/0135
4,entry-date,default,2020-12-22
5,geography,default,15-AP-2086
5,entry-date,default,2020-12-22
6,geography,default,15-AP-2533
6,entry-date,default,2020-12-22
7,geography,default,16-AP-1471
7,entry-date,default,2020-12-22
8,geography,default,16-AP-4215
8,entry-date,default,2020-12-22
9,geography,default,HGY/2009/2074
9,entry-date,default,2020-12-22
10,geography,default,15-AP-2725
10,entry-date,default,2020-12-22
11,geography,default,14/P1172
11,entry-date,default,2020-12-22
12,geography,default,15-AP-4014
12,entry-date,default,2020-12-22
13,geography,default,FH009
13,entry-date,default,2020-12-22
14,geography,default,17-AP-0318
14,entry-date,default,2020-12-22
15,geography,default,LBBD29
15,entry-date,default,2020-12-22
16,geography,default,BR00019
16,entry-date,default,2020-12-22
17,geography,default,RBG-57
17,entry-date,default,2020-12-22
18,geography,default,16/P3104
18,entry-date,default,2020-12-22
19,geography,default,PNAAP21
19,entry-date,default,2020-12-22
20,geography,default,LBBD26
20,entry-date,default,2020-12-22
21,geography,default,HGY/2015/1396
21,entry-date,default,2020-12-22
22,geography,default,14/07706/PNO
22,entry-date,default,2020-12-22
23,geography,default,SD004
23,entry-date,default,2020-12-22
24,geography,default,16-AP-2081
24,entry-date,default,2020-12-22
25,geography,default,BR00022
25,entry-date,default,2020-12-22
26,geography,default,CWAAP 10
26,entry-date,default,2020-12-22
27,geography,default,LC005
27,entry-date,default,2020-12-22
28,geography,default,HGY/2014/3139
28,entry-date,default,2020-12-22
29,geography,default,NSP62
29,entry-date,default,2020-12-22
30,geography,default,P/0607/15
30,entry-date,default,2020-12-22
31,geography,default,RBG-24
31,entry-date,default,2020-12-22
32,geography,default,160955
32,entry-date,default,2020-12-22
33,geography,default,TH003
33,entry-date,default,2020-12-22
34,geography,default,BR00026
34,entry-date,default,2020-12-22
35,geography,default,15-AP-3554
35,entry-date,default,2020-12-22
36,geography,default,HGY/2014/1359
36,entry-date,default,2020-12-22
37,geography,default,16-AP-5150
37,entry-date,default,2020-12-22
38,geography,default,16-AP-3224
38,entry-date,default,2020-12-22
39,geography,default,HGY/2014/2342
39,entry-date,default,2020-12-22
40,geography,default,16-AP-3007
40,entry-date,default,2020-12-22
41,geography,default,PNAAP23
41,entry-date,default,2020-12-22
42,geography,default,HGY/2013/2396
42,entry-date,default,2020-12-22
43,geography,default,LD001
43,entry-date,default,2020-12-22
44,geography,default,17-AP-1269
44,entry-date,default,2020-12-22
45,geography,default,17-AP-1077
45,entry-date,default,2020-12-22
46,geography,default,15-AP-1602
46,entry-date,default,2020-12-22
47,geography,default,15-AP-3766
47,entry-date,default,2020-12-22
48,geography,default,LHCSS17310027
48,entry-date,default,2020-12-22
49,geography,default,15-AP-2428
49,entry-date,default,2020-12-22
50,geography,default,EV015
50,entry-date,default,2020-12-22
51,geography,default,16-AP-4254
51,entry-date,default,2020-12-22
52,geography,default,14-AP-3634
